Intra-Golgi and retrograde Golgi-to-ER traffic	Intra-Golgi traffic
Intra-Golgi and retrograde Golgi-to-ER traffic	Retrograde transport at the Trans-Golgi-Network
Intra-Golgi and retrograde Golgi-to-ER traffic	Golgi-to-ER retrograde transport
Assembly of the pre-replicative complex	Assembly of the ORC complex at the origin of replication
Assembly of the pre-replicative complex	CDC6 association with the ORC:origin complex
Mitotic Prophase	Golgi Cisternae Pericentriolar Stack Reorganization
Mitotic Prophase	Condensation of Prophase Chromosomes
Mitotic Prophase	MASTL Facilitates Mitotic Progression
Mitotic Prophase	Nuclear Envelope Breakdown
Mitotic Prometaphase	Resolution of Sister Chromatid Cohesion
Mitotic Prometaphase	Condensation of Prometaphase Chromosomes
Mitotic Prometaphase	Recruitment of NuMA to mitotic centrosomes
Mitotic Prometaphase	EML4 and NUDC in mitotic spindle formation
Mitotic Anaphase	Separation of Sister Chromatids
Mitotic Anaphase	Nuclear Envelope (NE) Reassembly
Mitotic Telophase/Cytokinesis	Cohesin Loading onto Chromatin
M Phase	Mitotic Metaphase and Anaphase
M Phase	Mitotic Prophase
M Phase	Mitotic Prometaphase
M Phase	Mitotic Telophase/Cytokinesis
DNA Replication Pre-Initiation	Assembly of the pre-replicative complex
DNA Replication Pre-Initiation	Activation of the pre-replicative complex
Switching of origins to a post-replicative state	Orc1 removal from chromatin
Switching of origins to a post-replicative state	CDK-mediated phosphorylation and removal of Cdc6
Leading Strand Synthesis	Polymerase switching
Processive synthesis on the lagging strand	Removal of the Flap Intermediate
Lagging Strand Synthesis	Polymerase switching
Lagging Strand Synthesis	Processive synthesis on the lagging strand
DNA strand elongation	Unwinding of DNA
DNA strand elongation	Leading Strand Synthesis
DNA strand elongation	Lagging Strand Synthesis
Cyclin E associated events during G1/S transition 	SCF(Skp2)-mediated degradation of p27/p21
Cyclin E associated events during G1/S transition 	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes
G1/S Transition	E2F mediated regulation of DNA replication
G1/S Transition	Activation of the pre-replicative complex
G1/S Transition	Cyclin E associated events during G1/S transition 
G1/S Transition	G1/S-Specific Transcription
Cyclin D associated events in G1	Drug-mediated inhibition of CDK4/CDK6 activity
G1 Phase	Cyclin D associated events in G1
Synthesis of DNA	DNA replication initiation
Synthesis of DNA	Switching of origins to a post-replicative state
Synthesis of DNA	DNA strand elongation
S Phase	Establishment of Sister Chromatid Cohesion
S Phase	Synthesis of DNA
S Phase	Cyclin A:Cdk2-associated events at S phase entry
S Phase	Ubiquitin-dependent degradation of Cyclin D
Cyclin A/B1/B2 associated events during G2/M transition	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes
G2/M Transition	Polo-like kinase mediated events
G2/M Transition	Regulation of PLK1 Activity at G2/M Transition
G2/M Transition	Centrosome maturation
G2/M Transition	Cyclin A/B1/B2 associated events during G2/M transition
G2/M Transition	The role of GTSE1 in G2/M progression after G2 checkpoint
G2/M Transition	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis
G2/M Transition	AURKA Activation by TPX2
G2/M Transition	Interaction between PHLDA1 and AURKA
Cell Cycle, Mitotic	Mitotic G2-G2/M phases
Cell Cycle, Mitotic	Regulation of mitotic cell cycle
Cell Cycle, Mitotic	Mitotic G1 phase and G1/S transition
Cell Cycle, Mitotic	M Phase
Cell Cycle, Mitotic	S Phase
DNA Replication	DNA Replication Pre-Initiation
DNA Replication	Synthesis of DNA
DNA Replication	Strand-asynchronous mitochondrial DNA replication
G2/M DNA damage checkpoint	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex
G2/M Checkpoints	Activation of ATR in response to replication stress
G2/M Checkpoints	G2/M DNA damage checkpoint
G2/M Checkpoints	G2/M DNA replication checkpoint
Stabilization of p53	Autodegradation of the E3 ubiquitin ligase COP1
Transcriptional activation of p53 responsive genes  	Transcriptional  activation of  cell cycle inhibitor p21 
p53-Dependent G1 DNA Damage Response	Stabilization of p53
p53-Dependent G1 DNA Damage Response	Transcriptional activation of p53 responsive genes  
p53-Dependent G1/S DNA damage checkpoint	p53-Dependent G1 DNA Damage Response
p53-Independent DNA Damage Response	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
p53-Independent G1/S DNA damage checkpoint	p53-Independent DNA Damage Response
G1/S DNA Damage Checkpoints	p53-Dependent G1/S DNA damage checkpoint
G1/S DNA Damage Checkpoints	p53-Independent G1/S DNA damage checkpoint
Mitotic Spindle Checkpoint	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components
Mitotic Spindle Checkpoint	Amplification of signal from the kinetochores
Cell Cycle Checkpoints	G2/M Checkpoints
Cell Cycle Checkpoints	G1/S DNA Damage Checkpoints
Cell Cycle Checkpoints	Mitotic Spindle Checkpoint
Cyclin A:Cdk2-associated events at S phase entry	SCF(Skp2)-mediated degradation of p27/p21
Glycolysis	Regulation of Glucokinase by Glucokinase Regulatory Protein
Glycolysis	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism
Pyruvate metabolism	PDH complex synthesizes acetyl-CoA from PYR
Pyruvate metabolism	Regulation of pyruvate metabolism
Glucose metabolism	Glycolysis
Glucose metabolism	Gluconeogenesis
Branched-chain amino acid catabolism	BCKDH synthesizes BCAA-CoA from KIC, KMVA, KIV
Lysine catabolism	OADH complex synthesizes glutaryl-CoA from 2-OA
Metabolism of amino acids and derivatives	Sulfur amino acid metabolism
Metabolism of amino acids and derivatives	Metabolism of amine-derived hormones
Metabolism of amino acids and derivatives	Selenoamino acid metabolism
Metabolism of amino acids and derivatives	Metabolism of polyamines
Metabolism of amino acids and derivatives	Glyoxylate metabolism and glycine degradation
Metabolism of amino acids and derivatives	Melanin biosynthesis
Metabolism of amino acids and derivatives	Choline catabolism
Metabolism of amino acids and derivatives	Urea cycle
Metabolism of amino acids and derivatives	Proline catabolism
Metabolism of amino acids and derivatives	Branched-chain amino acid catabolism
Metabolism of amino acids and derivatives	Histidine catabolism
Metabolism of amino acids and derivatives	Lysine catabolism
Metabolism of amino acids and derivatives	Tryptophan catabolism
Metabolism of amino acids and derivatives	Carnitine synthesis
Metabolism of amino acids and derivatives	Creatine metabolism
Metabolism of amino acids and derivatives	Threonine catabolism
Metabolism of amino acids and derivatives	Phenylalanine and tyrosine metabolism
Metabolism of amino acids and derivatives	Aspartate and asparagine metabolism
Metabolism of amino acids and derivatives	Glutamate and glutamine metabolism
Metabolism of amino acids and derivatives	Alanine metabolism
Metabolism of amino acids and derivatives	Serine biosynthesis
Pentose phosphate pathway	5-Phosphoribose 1-diphosphate biosynthesis
Metabolism of carbohydrates	Glycosaminoglycan metabolism
Metabolism of carbohydrates	Fructose metabolism
Metabolism of carbohydrates	Lactose synthesis
Metabolism of carbohydrates	Formation of xylulose-5-phosphate
Metabolism of carbohydrates	Glucose metabolism
Metabolism of carbohydrates	Galactose catabolism
Metabolism of carbohydrates	Pentose phosphate pathway
Metabolism of carbohydrates	Lysosomal oligosaccharide catabolism
Metabolism of carbohydrates	Glycogen metabolism
Metabolism of carbohydrates	Blood group systems biosynthesis
Citric acid cycle (TCA cycle)	OGDH complex synthesizes succinyl-CoA from 2-OG
Citric acid cycle (TCA cycle)	Maturation of TCA enzymes and regulation of TCA cycle
mRNA Splicing	mRNA Splicing - Major Pathway
mRNA Splicing	mRNA Splicing - Minor Pathway
mRNA Editing: C to U Conversion	Formation of the Editosome
Transport of Mature Transcript to Cytoplasm	Transport of Mature mRNAs Derived from Intronless Transcripts
Transport of Mature Transcript to Cytoplasm	Transport of Mature mRNA derived from an Intron-Containing Transcript
Processing of Capped Intron-Containing Pre-mRNA	mRNA Splicing
Processing of Capped Intron-Containing Pre-mRNA	mRNA 3'-end processing
Processing of Capped Intron-Containing Pre-mRNA	Transport of Mature Transcript to Cytoplasm
tRNA processing	tRNA modification in the nucleus and cytosol
tRNA processing	tRNA processing in the nucleus
tRNA processing	tRNA processing in the mitochondrion
tRNA processing	tRNA modification in the mitochondrion
rRNA processing	rRNA processing in the mitochondrion
rRNA processing	rRNA processing in the nucleus and cytosol
Eukaryotic Translation Initiation	L13a-mediated translational silencing of Ceruloplasmin expression
Eukaryotic Translation Initiation	Cap-dependent Translation Initiation
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	Translation initiation complex formation
Cap-dependent Translation Initiation	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
Cap-dependent Translation Initiation	Formation of a pool of free 40S subunits
Cap-dependent Translation Initiation	Formation of the ternary complex, and subsequently, the 43S complex
Cap-dependent Translation Initiation	Ribosomal scanning and start codon recognition
Cap-dependent Translation Initiation	GTP hydrolysis and joining of the 60S ribosomal subunit
Cap-dependent Translation Initiation	Recycling of eIF2:GDP
Translation	Eukaryotic Translation Elongation
Translation	SRP-dependent cotranslational protein targeting to membrane
Translation	tRNA Aminoacylation
Translation	Mitochondrial translation
Translation	Eukaryotic Translation Initiation
Translation	Eukaryotic Translation Termination
RNA Polymerase I Promoter Clearance	RNA Polymerase I Promoter Opening
RNA Polymerase I Promoter Clearance	RNA Polymerase I Transcription Initiation
RNA Polymerase I Promoter Clearance	RNA Polymerase I Promoter Escape
RNA Polymerase II Transcription	Generic Transcription Pathway
RNA Polymerase II Transcription	RNA Polymerase II Pre-transcription Events
RNA Polymerase II Transcription	RNA polymerase II transcribes snRNA genes
RNA Polymerase II Transcription	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening
RNA Polymerase II Transcription	RNA Polymerase II Transcription Termination
RNA Polymerase II Transcription	RNA Polymerase II Transcription Elongation
RNA Polymerase II Transcription	RNA Polymerase II Transcription Initiation And Promoter Clearance
RNA Polymerase II Transcription	RNA Pol II CTD phosphorylation and interaction with CE
RNA Polymerase I Transcription	RNA Polymerase I Promoter Clearance
RNA Polymerase I Transcription	RNA Polymerase I Transcription Termination
Base Excision Repair	Base-Excision Repair, AP Site Formation
Base Excision Repair	Resolution of Abasic Sites (AP sites)
Chromosome Maintenance	Telomere Maintenance
Chromosome Maintenance	Nucleosome assembly
Death Receptor Signaling	p75 NTR receptor-mediated signalling
Death Receptor Signaling	FasL/ CD95L signaling
Death Receptor Signaling	TRAIL  signaling
Death Receptor Signaling	TNF signaling
DNA Damage Bypass	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
DNA Damage Bypass	Recognition of DNA damage by PCNA-containing replication complex
DNA Repair	Mismatch Repair
DNA Repair	DNA Double-Strand Break Repair
DNA Repair	Nucleotide Excision Repair
DNA Repair	Fanconi Anemia Pathway
DNA Repair	Base Excision Repair
DNA Repair	DNA Damage Bypass
DNA Repair	DNA Damage Reversal
Depurination	Recognition and association of DNA glycosylase with site containing an affected purine
Depurination	Cleavage of the damaged purine
Depyrimidination	Recognition and association of DNA glycosylase with site containing an affected pyrimidine
Depyrimidination	Cleavage of the damaged pyrimidine 
Base-Excision Repair, AP Site Formation	Depurination
Base-Excision Repair, AP Site Formation	Depyrimidination
Base-Excision Repair, AP Site Formation	NEIL3-mediated resolution of ICLs
Base-Excision Repair, AP Site Formation	Alkylating DNA damage induced by chemotherapeutic drugs
Resolution of Abasic Sites (AP sites)	Displacement of DNA glycosylase by APEX1
Resolution of Abasic Sites (AP sites)	Resolution of AP sites via the multiple-nucleotide patch replacement pathway
Resolution of Abasic Sites (AP sites)	Resolution of AP sites via the single-nucleotide replacement pathway
Resolution of Abasic Sites (AP sites)	APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway
DNA Damage Reversal	MGMT-mediated DNA damage reversal
DNA Damage Reversal	Reversal of alkylation damage by DNA dioxygenases
DNA Damage Reversal	Reversible DNA damage induced by alkylating chemotherapeutic drugs
Reversal of alkylation damage by DNA dioxygenases	ALKBH2 mediated reversal of alkylation damage
Reversal of alkylation damage by DNA dioxygenases	ALKBH3 mediated reversal of alkylation damage
RNA Polymerase III Transcription	RNA Polymerase III Chain Elongation
RNA Polymerase III Transcription	RNA Polymerase III Transcription Termination
RNA Polymerase III Transcription	RNA Polymerase III Abortive And Retractive Initiation
RNA Polymerase III Transcription	RNA Polymerase III Transcription Initiation
Gene expression (Transcription)	Gene Silencing by RNA
Gene expression (Transcription)	Epigenetic regulation of gene expression
Gene expression (Transcription)	RNA Polymerase II Transcription
Gene expression (Transcription)	RNA Polymerase I Transcription
Gene expression (Transcription)	RNA Polymerase III Transcription
Gene expression (Transcription)	Transcription from mitochondrial promoters
Ketone body metabolism	Utilization of Ketone Bodies
